,user_id,age_group,city_tier,subscription_date,subscription_plan,last_active_date,plan_change_date,new_subscription_plan
20725,UIDJS7783bd719bf,35-44,Tier 1,2024-04-30,VIP,,2024-05-30,Premium
20726,UIDJS77867b27530,25-34,Tier 1,2024-06-18,Premium,2024-08-12,,
20727,UIDJS778809bf7b8,35-44,Tier 3,2024-08-17,Premium,,,
20728,UIDJS77885c9f0cc,25-34,Tier 2,2024-01-20,Free,,,
20729,UIDJS7789586b78f,18-24,Tier 1,2024-03-23,VIP,,,
20730,UIDJS778bad9dd8b,45+,Tier 2,2024-03-24,VIP,,2024-05-24,Premium
20731,UIDJS778cf20d8ae,35-44,Tier 3,2024-09-27,Free,,,
20732,UIDJS778d1afd8d3,45+,Tier 1,2024-06-06,Premium,,,
20733,UIDJS778d915c149,25-34,Tier 2,2024-07-21,Premium,,,
20734,UIDJS778ea5388c7,35-44,Tier 2,2024-08-07,VIP,,2024-11-07,Free
20735,UIDJS778f229cb92,25-34,Tier 3,2024-10-05,Free,,,
20736,UIDJS7793b06850f,25-34,Tier 2,2024-06-07,Free,,2024-07-07,Premium
20737,UIDJS7793d67c4ff,35-44,Tier 1,2024-09-06,VIP,,,
20738,UIDJS77941796261,35-44,Tier 1,2024-04-29,VIP,,,
20739,UIDJS779498a878f,45+,Tier 3,2024-06-01,VIP,,,
20740,UIDJS77963c76895,35-44,Tier 1,2024-02-26,Premium,,,
20741,UIDJS7798b898e42,25-34,Tier 2,2024-02-17,Premium,2024-03-29,,
20742,UIDJS779a2dbdb00,18-24,Tier 3,2024-07-07,Free,,,
20743,UIDJS779c2eef9b8,25-34,Tier 1,2024-04-19,VIP,,2024-07-19,Free
20744,UIDJS779d31a883b,35-44,Tier 2,2024-09-13,Free,,,
20745,UIDJS779d7d2af4e,18-24,Tier 2,2024-05-01,Free,2024-06-01,,
20746,UIDJS77a1408bdbe,18-24,Tier 1,2024-08-12,Free,,,
20747,UIDJS77a37c79e12,45+,Tier 1,2024-02-09,Premium,,,
20748,UIDJS77a46cd4c3f,18-24,Tier 2,2024-10-20,Premium,,,
20749,UIDJS77a61a83189,25-34,Tier 1,2024-06-06,VIP,,2024-08-06,Premium
20750,UIDJS77a7960fb58,25-34,Tier 3,2024-04-01,Free,2024-05-20,,
20751,UIDJS77a7b6edea7,35-44,Tier 1,2024-09-09,Premium,,,
20752,UIDJS77aadae88e1,25-34,Tier 2,2024-11-06,VIP,,2024-12-06,Premium
20753,UIDJS77ad61e76d3,18-24,Tier 2,2024-08-30,VIP,,2024-10-30,Free
20754,UIDJS77ae0f6f90f,18-24,Tier 3,2024-07-12,Free,,,
20755,UIDJS77aea84229c,45+,Tier 1,2024-10-08,VIP,,,
20756,UIDJS77afad38cf8,35-44,Tier 1,2024-03-28,VIP,,,
20757,UIDJS77b09a760f8,18-24,Tier 1,2024-05-11,VIP,2024-06-12,,
20758,UIDJS77b18bc3c1e,25-34,Tier 3,2024-07-03,VIP,,2024-08-03,Premium
20759,UIDJS77b1b987bcd,25-34,Tier 1,2024-11-24,VIP,,,
20760,UIDJS77b6210a67c,18-24,Tier 1,2024-07-27,VIP,,,
20761,UIDJS77b6253fe7f,25-34,Tier 1,2024-07-04,VIP,,2024-09-04,Premium
20762,UIDJS77b92295b9e,18-24,Tier 2,2024-05-06,Free,,,
20763,UIDJS77b994c8a94,18-24,Tier 1,2024-11-13,Free,2024-12-06,,
20764,UIDJS77bac3b3082,25-34,Tier 1,2024-11-04,VIP,,,
20765,UIDJS77bb2f93390,18-24,Tier 1,2024-11-04,VIP,,,
20766,UIDJS77bb608bf11,18-24,Tier 1,2024-05-21,VIP,,,
20767,UIDJS77bd6caacf6,25-34,Tier 1,2024-04-29,VIP,2024-05-29,,
20768,UIDJS77bd7ed26cc,25-34,Tier 1,2024-10-17,Premium,,,
20769,UIDJS77bfc61e5ad,45+,Tier 1,2024-02-28,VIP,,,
20770,UIDJS77c0008cf18,35-44,Tier 2,2024-05-16,Free,,,
20771,UIDJS77c24b0d130,25-34,Tier 1,2024-07-24,Free,2024-11-12,,
20772,UIDJS77c33eed21a,35-44,Tier 1,2024-04-15,Free,,2024-06-15,VIP
20773,UIDJS77c512001bf,25-34,Tier 2,2024-07-17,VIP,,,
20774,UIDJS77c5e19e29f,18-24,Tier 1,2024-11-23,VIP,,,
20775,UIDJS77c921e9384,18-24,Tier 2,2024-05-23,Premium,,2024-10-23,VIP
20776,UIDJS77ca3829795,35-44,Tier 2,2024-02-14,Free,,,
20777,UIDJS77cd40e5cd6,18-24,Tier 1,2024-11-05,Premium,2024-11-30,,
20778,UIDJS77d21f2f570,18-24,Tier 1,2024-11-26,VIP,,,
20779,UIDJS77d70c0ae78,35-44,Tier 1,2024-04-20,Premium,,,
20780,UIDJS77d7aea47ef,35-44,Tier 2,2024-09-09,VIP,,,
20781,UIDJS77d87f593d1,25-34,Tier 2,2024-03-26,VIP,,2024-11-26,Premium
20782,UIDJS77d92b16e00,18-24,Tier 1,2024-09-05,Premium,,,
20783,UIDJS77d95e27af9,25-34,Tier 3,2024-11-08,VIP,,,
20784,UIDJS77db7b6cf4b,25-34,Tier 1,2024-08-25,VIP,,,
20785,UIDJS77dd6d310ab,18-24,Tier 3,2024-07-24,VIP,,,
20786,UIDJS77dd7a26f5d,25-34,Tier 2,2024-05-02,VIP,,,
20787,UIDJS77dede7f31a,18-24,Tier 2,2024-10-09,VIP,2024-11-13,,
20788,UIDJS77df59fe444,35-44,Tier 2,2024-06-12,Free,2024-08-20,,
20789,UIDJS77dff90ab68,25-34,Tier 2,2024-06-29,VIP,,,
20790,UIDJS77e0475572b,45+,Tier 3,2024-06-16,VIP,,,
20791,UIDJS77e1e4d1d35,18-24,Tier 1,2024-05-13,VIP,,2024-06-13,Free
20792,UIDJS77e256ddc59,35-44,Tier 1,2024-04-04,VIP,,2024-06-04,Premium
20793,UIDJS77e2df937d6,25-34,Tier 1,2024-07-04,VIP,,,
20794,UIDJS77e331ca03a,25-34,Tier 1,2024-01-03,Premium,,,
20795,UIDJS77e6036aad1,18-24,Tier 2,2024-10-15,Free,,,
20796,UIDJS77e8a6e691c,18-24,Tier 3,2024-09-16,Free,,,
20797,UIDJS77e8d51f05e,25-34,Tier 1,2024-08-08,Premium,,,
20798,UIDJS77e94aa0720,25-34,Tier 3,2024-08-06,VIP,,,
20799,UIDJS77e9b7ab9e5,25-34,Tier 3,2024-09-18,Free,2024-12-09,,
20800,UIDJS77ea2f824d1,35-44,Tier 1,2024-07-01,Free,,,
20801,UIDJS77eda8e8eba,18-24,Tier 2,2024-04-24,VIP,,2024-06-24,Free
20802,UIDJS77edcddc59d,35-44,Tier 2,2024-08-08,Free,2024-11-16,,
20803,UIDJS77f14e23b42,25-34,Tier 2,2024-04-17,Free,2024-06-05,,
20804,UIDJS77f392e8168,35-44,Tier 1,2024-07-22,Free,,2024-09-22,VIP
20805,UIDJS77fc86aa3ba,25-34,Tier 1,2024-05-31,Free,,,
20806,UIDJS77fceb0db5d,25-34,Tier 1,2024-06-12,VIP,,,
20807,UIDJS77fd453bd69,25-34,Tier 1,2024-02-21,Free,,,
20808,UIDJS77fecb8f0aa,45+,Tier 3,2024-10-11,VIP,,,
20809,UIDJS7802afdf5a4,25-34,Tier 1,2024-10-31,Premium,,,
20810,UIDJS78036ae9c9e,25-34,Tier 3,2024-02-12,VIP,,,
20811,UIDJS780515d4d84,35-44,Tier 1,2024-10-18,VIP,,,
20812,UIDJS78076098a72,35-44,Tier 3,2024-08-18,VIP,2024-10-02,,
20813,UIDJS780a5d39637,25-34,Tier 3,2024-07-31,VIP,,2024-08-31,Free
20814,UIDJS780dc45b5ea,35-44,Tier 2,2024-03-19,VIP,,,
20815,UIDJS780e5676b8c,18-24,Tier 3,2024-03-13,Free,2024-11-29,,
20816,UIDJS780e8fb3bd9,45+,Tier 1,2024-06-13,VIP,,2024-08-13,Premium
20817,UIDJS781257f0090,25-34,Tier 1,2024-03-20,Free,,,
20818,UIDJS7812a6a1f37,35-44,Tier 1,2024-11-16,VIP,,,
20819,UIDJS7812ef98461,25-34,Tier 2,2024-06-19,Free,,,
20820,UIDJS78131acadeb,18-24,Tier 2,2024-08-16,VIP,,,
20821,UIDJS7815f2bdebb,35-44,Tier 2,2024-08-25,VIP,2024-11-24,,
20822,UIDJS781617d4f81,18-24,Tier 2,2024-08-10,VIP,,2024-10-10,Free
20823,UIDJS7816e149b4b,45+,Tier 1,2024-10-07,VIP,,,
20824,UIDJS7817927a34f,25-34,Tier 1,2024-08-10,Free,,,
20825,UIDJS781842685c4,18-24,Tier 1,2024-09-26,Premium,,,
20826,UIDJS7818959abb5,45+,Tier 1,2024-07-16,Premium,,,
20827,UIDJS781966bfafd,25-34,Tier 3,2024-05-31,Premium,,,
20828,UIDJS781ab512ac4,18-24,Tier 3,2024-09-02,Free,,,
20829,UIDJS781d56c236d,25-34,Tier 1,2024-01-20,Free,,,
20830,UIDJS781d7bb87e7,25-34,Tier 1,2024-10-11,Free,,,
20831,UIDJS781dac7d20d,25-34,Tier 1,2024-11-04,Premium,,,
20832,UIDJS781eaf40c65,25-34,Tier 3,2024-09-18,VIP,,,
20833,UIDJS781f3c4cfdb,45+,Tier 1,2024-01-06,Free,,,
20834,UIDJS78202e2bd82,35-44,Tier 1,2024-11-25,Premium,,,
20835,UIDJS7820792ef02,18-24,Tier 1,2024-08-19,Free,2024-12-03,,
20836,UIDJS782228767d5,35-44,Tier 1,2024-04-24,Premium,,,
20837,UIDJS78227430d03,35-44,Tier 1,2024-11-16,VIP,,,
20838,UIDJS78228ac4f03,45+,Tier 1,2024-09-11,Premium,,,
20839,UIDJS782309ff67b,25-34,Tier 1,2024-11-29,Premium,2024-12-28,,
20840,UIDJS78259958fc9,25-34,Tier 1,2024-05-07,VIP,,,
20841,UIDJS7826d6b8d68,18-24,Tier 2,2024-11-15,VIP,,,
20842,UIDJS782933deee3,25-34,Tier 1,2024-10-12,VIP,,,
20843,UIDJS782a45dada1,25-34,Tier 1,2024-05-09,VIP,,,
20844,UIDJS782aa321bec,18-24,Tier 2,2024-05-30,VIP,,,
20845,UIDJS782cc7341a1,18-24,Tier 3,2024-11-02,VIP,,,
20846,UIDJS782f3590e87,25-34,Tier 1,2024-01-17,VIP,,,
20847,UIDJS782f35c400b,35-44,Tier 3,2024-07-03,Free,,,
20848,UIDJS783022807e5,45+,Tier 2,2024-02-19,VIP,,,
20849,UIDJS783065f7a6c,25-34,Tier 1,2024-07-21,VIP,,,
20850,UIDJS783131a2815,18-24,Tier 2,2024-01-16,VIP,2024-12-04,,
20851,UIDJS783147f7496,25-34,Tier 1,2024-03-22,Premium,,,
20852,UIDJS7831fd971c6,18-24,Tier 1,2024-09-05,VIP,,,
20853,UIDJS7834b1c5cf4,35-44,Tier 2,2024-11-09,VIP,,,
20854,UIDJS7836b475683,25-34,Tier 2,2024-10-24,Premium,,,
20855,UIDJS783a063312d,25-34,Tier 2,2024-10-13,VIP,2024-11-09,,
20856,UIDJS783dcaed8aa,25-34,Tier 1,2024-10-19,Premium,,,
20857,UIDJS783f7d23181,25-34,Tier 1,2024-11-22,Premium,2024-12-20,,
20858,UIDJS7841c67caa7,18-24,Tier 2,2024-01-18,VIP,,,
20859,UIDJS7843a14baed,25-34,Tier 3,2024-02-04,VIP,,,
20860,UIDJS78440a85a0f,25-34,Tier 1,2024-01-06,VIP,,2024-09-06,Free
20861,UIDJS78451c1889d,25-34,Tier 1,2024-10-11,Free,2024-11-06,,
20862,UIDJS78458531bfb,25-34,Tier 1,2024-01-11,VIP,,,
20863,UIDJS7845868b5a4,18-24,Tier 1,2024-01-15,Free,,,
20864,UIDJS7846b50a434,25-34,Tier 1,2024-09-05,Premium,,2024-11-05,VIP
20865,UIDJS784925120c7,45+,Tier 2,2024-07-02,VIP,,2024-09-02,Premium
20866,UIDJS7849c3cc758,35-44,Tier 2,2024-04-19,Free,,2024-05-19,VIP
20867,UIDJS784c6f12d7d,25-34,Tier 1,2024-07-19,Premium,,,
20868,UIDJS784ce0e4294,25-34,Tier 1,2024-09-16,Premium,2024-10-24,,
20869,UIDJS784cfebf679,25-34,Tier 1,2024-09-29,Premium,,,
20870,UIDJS784e61a9a1e,35-44,Tier 1,2024-01-12,Premium,,2024-11-12,Free
20871,UIDJS784ed00aa33,18-24,Tier 2,2024-04-17,Premium,,,
20872,UIDJS784fe0b83e2,25-34,Tier 3,2024-04-29,Premium,,,
20873,UIDJS7852d32a103,25-34,Tier 2,2024-05-25,Free,,,
20874,UIDJS78536064b4b,35-44,Tier 2,2024-07-24,VIP,,,
20875,UIDJS7854e09e9c5,45+,Tier 1,2024-02-27,VIP,,,
20876,UIDJS7857675bf12,25-34,Tier 2,2024-04-15,VIP,,2024-05-15,Premium
20877,UIDJS785772b4ac9,35-44,Tier 2,2024-06-06,Premium,,,
20878,UIDJS78579665d35,25-34,Tier 2,2024-09-07,VIP,,,
20879,UIDJS785ae225889,25-34,Tier 2,2024-01-30,VIP,,2024-10-30,Free
20880,UIDJS785b97378c5,45+,Tier 1,2024-05-01,Premium,,,
20881,UIDJS785e3382edd,25-34,Tier 3,2024-02-07,Free,,,
20882,UIDJS786212ff873,25-34,Tier 1,2024-07-02,Premium,,,
20883,UIDJS786313f2f58,25-34,Tier 1,2024-05-09,Premium,,,
20884,UIDJS78636bdabc4,18-24,Tier 1,2024-10-24,VIP,,,
20885,UIDJS7864486ad75,25-34,Tier 3,2024-11-29,Free,,,
20886,UIDJS78646acaabe,18-24,Tier 2,2024-07-02,Premium,,,
20887,UIDJS7864714334c,45+,Tier 1,2024-03-07,VIP,,,
20888,UIDJS7866632b902,18-24,Tier 2,2024-08-28,Free,,,
20889,UIDJS7867b1fe74e,18-24,Tier 1,2024-07-21,VIP,,,
20890,UIDJS786b2cd570a,35-44,Tier 1,2024-08-31,Premium,,,
20891,UIDJS786c533f1e1,18-24,Tier 1,2024-03-25,VIP,,,
20892,UIDJS786c8f6b0f7,35-44,Tier 1,2024-06-29,Free,,,
20893,UIDJS786eca2883a,35-44,Tier 2,2024-02-05,VIP,,,
20894,UIDJS78713738b47,45+,Tier 1,2024-08-11,Free,,,
20895,UIDJS7874a6a3afa,25-34,Tier 1,2024-10-18,Free,,,
20896,UIDJS7874fdd1903,25-34,Tier 3,2024-02-13,Free,,,
20897,UIDJS78759f0ba2b,35-44,Tier 3,2024-11-20,VIP,,,
20898,UIDJS7875b205da6,35-44,Tier 1,2024-11-19,Premium,,,
20899,UIDJS7875c0ab77b,35-44,Tier 3,2024-02-24,Free,,,
20900,UIDJS78798eae62f,18-24,Tier 1,2024-09-12,VIP,2024-10-30,,
20901,UIDJS7879faecb0b,35-44,Tier 1,2024-02-06,Premium,,,
20902,UIDJS787ec34d454,25-34,Tier 1,2024-05-23,Premium,,,
20903,UIDJS787f30f1c43,25-34,Tier 2,2024-05-21,VIP,,,
20904,UIDJS7880e594925,25-34,Tier 2,2024-11-20,Premium,,,
20905,UIDJS7881b6f41e4,35-44,Tier 2,2024-02-23,Free,,,
20906,UIDJS7882460162b,25-34,Tier 1,2024-07-14,Premium,,,
20907,UIDJS788397a38f9,18-24,Tier 1,2024-03-28,Premium,,,
20908,UIDJS78839b73f38,25-34,Tier 2,2024-10-31,Free,2024-11-24,,
20909,UIDJS7883ee49bca,25-34,Tier 2,2024-03-26,VIP,,2024-04-26,Premium
20910,UIDJS788763100eb,35-44,Tier 3,2024-02-11,Free,2024-10-25,,
20911,UIDJS788cad238c1,25-34,Tier 2,2024-03-18,VIP,,,
20912,UIDJS788da5ca894,25-34,Tier 1,2024-10-28,Premium,,,
20913,UIDJS788f9772c1f,25-34,Tier 1,2024-07-13,Premium,,,
20914,UIDJS7890abd49fa,25-34,Tier 2,2024-06-10,VIP,2024-09-20,,
20915,UIDJS7892d60e7d0,25-34,Tier 1,2024-06-24,VIP,,2024-10-24,Free
20916,UIDJS789607db701,45+,Tier 1,2024-03-15,Free,,2024-05-15,VIP
20917,UIDJS78962ab20e0,25-34,Tier 3,2024-02-04,Premium,2024-06-16,,
20918,UIDJS78976a9717f,25-34,Tier 2,2024-04-17,VIP,2024-10-02,,
20919,UIDJS789844f78f8,25-34,Tier 2,2024-11-22,Premium,,,
20920,UIDJS789858c35dc,25-34,Tier 1,2024-03-18,VIP,2024-11-11,,
20921,UIDJS78994743556,25-34,Tier 1,2024-01-10,VIP,,2024-03-10,Premium
20922,UIDJS7899509e59b,25-34,Tier 2,2024-02-15,Premium,2024-03-16,,
20923,UIDJS789b1b92d36,25-34,Tier 1,2024-10-16,Free,,,
20924,UIDJS789b38692fa,25-34,Tier 1,2024-10-21,Premium,,,
20925,UIDJS789d923223c,35-44,Tier 1,2024-10-28,Premium,,,
20926,UIDJS78a0aa93d31,25-34,Tier 1,2024-11-07,Premium,,,
20927,UIDJS78a1a76faf1,25-34,Tier 1,2024-06-03,Premium,,,
20928,UIDJS78a2914333f,45+,Tier 1,2024-06-24,VIP,2024-11-16,,
20929,UIDJS78a365b72aa,35-44,Tier 3,2024-01-30,VIP,,2024-03-30,Premium
20930,UIDJS78a4406ee9c,35-44,Tier 2,2024-09-18,Premium,,,
20931,UIDJS78a4b50ae5f,18-24,Tier 1,2024-08-20,Free,,,
20932,UIDJS78a4fa4bf29,25-34,Tier 3,2024-11-18,VIP,,,
20933,UIDJS78a51e19c8c,35-44,Tier 1,2024-07-11,VIP,,,
20934,UIDJS78a5c9f9307,18-24,Tier 1,2024-03-20,Premium,,,
20935,UIDJS78a62c5d720,45+,Tier 1,2024-04-27,Free,2024-06-13,,
20936,UIDJS78a7202c2d2,35-44,Tier 1,2024-01-15,Premium,,,
20937,UIDJS78a727eae87,25-34,Tier 3,2024-11-18,Free,,,
20938,UIDJS78a73f0244c,25-34,Tier 3,2024-11-04,VIP,,,
20939,UIDJS78a7f5f08af,18-24,Tier 2,2024-07-20,Free,,,
20940,UIDJS78a8d0c4093,25-34,Tier 2,2024-02-07,VIP,,,
20941,UIDJS78a963117e7,25-34,Tier 1,2024-01-12,VIP,,2024-08-12,Free
20942,UIDJS78aa250d665,18-24,Tier 1,2024-05-17,VIP,,,
20943,UIDJS78aea1b51e5,45+,Tier 1,2024-06-19,Premium,,,
20944,UIDJS78af1203e7b,25-34,Tier 2,2024-10-17,VIP,,2024-11-17,Premium
20945,UIDJS78b03024145,35-44,Tier 3,2024-08-22,Free,,,
20946,UIDJS78b47fa7b94,25-34,Tier 1,2024-11-26,Free,2024-12-23,,
20947,UIDJS78b71a126ca,25-34,Tier 1,2024-11-02,VIP,,,
20948,UIDJS78bac0647a1,45+,Tier 3,2024-11-27,Free,,,
20949,UIDJS78bb707174e,25-34,Tier 1,2024-02-13,Premium,,,
20950,UIDJS78bd4c563fe,25-34,Tier 2,2024-05-14,Free,,,
20951,UIDJS78bf0a97b16,45+,Tier 1,2024-05-09,VIP,,2024-07-09,Premium
20952,UIDJS78bf85b1d27,35-44,Tier 1,2024-04-25,Free,2024-06-02,,
20953,UIDJS78c31284ad4,25-34,Tier 3,2024-04-30,VIP,,2024-09-30,Free
20954,UIDJS78c6f27c0fd,35-44,Tier 1,2024-10-18,VIP,,,
20955,UIDJS78c7f01ef29,35-44,Tier 2,2024-06-01,VIP,,,
20956,UIDJS78c97dc823b,18-24,Tier 2,2024-04-15,Premium,,,
20957,UIDJS78cb0edb61c,25-34,Tier 1,2024-02-23,VIP,2024-06-28,,
20958,UIDJS78cb7a7541c,25-34,Tier 2,2024-06-08,Free,2024-07-15,,
20959,UIDJS78cc64a067f,18-24,Tier 3,2024-04-12,Free,,,
20960,UIDJS78ccaa38163,45+,Tier 3,2024-09-17,Free,,2024-10-17,Premium
20961,UIDJS78cd6edf660,25-34,Tier 3,2024-06-19,VIP,,,
20962,UIDJS78cde557514,25-34,Tier 2,2024-02-15,VIP,2024-11-09,,
20963,UIDJS78ce633630f,18-24,Tier 2,2024-04-01,VIP,,2024-12-01,Free
20964,UIDJS78ce70907a0,25-34,Tier 2,2024-11-09,Premium,,,
20965,UIDJS78cf59aa78e,25-34,Tier 3,2024-11-05,Free,,,
20966,UIDJS78d3fdde57f,25-34,Tier 3,2024-11-30,Free,,,
20967,UIDJS78d44f7b57b,25-34,Tier 1,2024-02-29,Premium,,,
20968,UIDJS78d48fea816,25-34,Tier 2,2024-11-18,Premium,,,
20969,UIDJS78d4a211746,25-34,Tier 1,2024-10-13,VIP,,,
20970,UIDJS78d664af63b,35-44,Tier 1,2024-07-04,Premium,,,
20971,UIDJS78d75cbe214,25-34,Tier 2,2024-05-07,VIP,,2024-10-07,Free
20972,UIDJS78d7ced162b,25-34,Tier 2,2024-01-19,Free,,,
20973,UIDJS78d9caf89a2,25-34,Tier 1,2024-07-29,Premium,,,
20974,UIDJS78d9f80456a,25-34,Tier 3,2024-11-24,Free,,,
20975,UIDJS78da881600a,18-24,Tier 1,2024-05-06,VIP,,,
20976,UIDJS78dafd7e27d,25-34,Tier 1,2024-02-12,VIP,,,
20977,UIDJS78dc911e4d9,25-34,Tier 3,2024-08-08,Free,,,
20978,UIDJS78dced6fb3b,35-44,Tier 2,2024-06-24,VIP,,,
20979,UIDJS78dd4e56ce0,25-34,Tier 1,2024-03-15,Free,2024-11-25,,
20980,UIDJS78df93dcd37,25-34,Tier 2,2024-04-25,VIP,,,
20981,UIDJS78e0c6514fa,45+,Tier 1,2024-01-12,Premium,,,
20982,UIDJS78e24f7e241,18-24,Tier 3,2024-11-11,VIP,,,
20983,UIDJS78e3e82bb53,35-44,Tier 1,2024-05-08,Premium,,2024-12-08,VIP
20984,UIDJS78e790a0529,35-44,Tier 2,2024-11-19,Free,,,
20985,UIDJS78e8137181c,25-34,Tier 1,2024-05-20,Premium,,,
20986,UIDJS78e87a95468,25-34,Tier 1,2024-07-13,VIP,,2024-10-13,Free
20987,UIDJS78ec0659044,18-24,Tier 1,2024-05-09,VIP,,,
20988,UIDJS78ed187e54a,35-44,Tier 2,2024-06-23,VIP,,2024-08-23,Premium
20989,UIDJS78f0698750e,25-34,Tier 3,2024-08-04,VIP,,,
20990,UIDJS78f0c875a75,45+,Tier 3,2024-07-01,VIP,,,
20991,UIDJS78f2150a35c,18-24,Tier 1,2024-10-02,VIP,,,
20992,UIDJS78f22156ec1,25-34,Tier 1,2024-03-21,VIP,,,
20993,UIDJS78f4581abfb,35-44,Tier 1,2024-06-14,Premium,,,
20994,UIDJS78f630193ab,18-24,Tier 2,2024-10-04,Free,,,
20995,UIDJS78f63cfb5d8,25-34,Tier 3,2024-07-05,Free,,,
20996,UIDJS78f8a33e7eb,25-34,Tier 1,2024-08-30,VIP,,,
20997,UIDJS7900de14d94,25-34,Tier 1,2024-02-29,Free,2024-05-17,,
20998,UIDJS79015156093,18-24,Tier 1,2024-10-18,VIP,,,
20999,UIDJS79037493972,35-44,Tier 3,2024-10-18,VIP,,,
21000,UIDJS7903b59afc5,25-34,Tier 3,2024-04-11,VIP,,,
21001,UIDJS790438d7700,35-44,Tier 1,2024-07-03,VIP,2024-10-12,,
21002,UIDJS7906916ee14,18-24,Tier 2,2024-11-23,Free,,,
21003,UIDJS7908a3d13ee,25-34,Tier 2,2024-10-29,Premium,,,
21004,UIDJS7909961ced6,25-34,Tier 1,2024-08-12,Free,,2024-10-12,VIP
21005,UIDJS790a92d1100,45+,Tier 1,2024-06-21,VIP,,,
21006,UIDJS790aea541b4,25-34,Tier 3,2024-04-30,VIP,,2024-05-30,Premium
21007,UIDJS790c8e72c4b,25-34,Tier 2,2024-01-26,VIP,,,
21008,UIDJS790d5f28f6d,25-34,Tier 2,2024-03-30,VIP,,,
21009,UIDJS790ed64a6bb,18-24,Tier 1,2024-03-08,Premium,,,
21010,UIDJS7911299d199,45+,Tier 3,2024-04-05,Free,,,
21011,UIDJS7911da9ae7e,25-34,Tier 2,2024-09-01,VIP,,,
21012,UIDJS7912c67e715,25-34,Tier 1,2024-05-27,VIP,,2024-07-27,Premium
21013,UIDJS7912edc73cf,25-34,Tier 1,2024-06-30,Premium,,,
21014,UIDJS7912f0ff517,35-44,Tier 2,2024-06-12,Free,,,
21015,UIDJS791345cab50,18-24,Tier 1,2024-10-23,Premium,,,
21016,UIDJS7914ab6ecf0,45+,Tier 1,2024-04-23,Free,2024-11-28,,
21017,UIDJS7915575e8b3,18-24,Tier 2,2024-07-25,VIP,,,
21018,UIDJS7916c6b41db,25-34,Tier 1,2024-04-08,VIP,,2024-05-08,Free
21019,UIDJS7917ca05fda,18-24,Tier 1,2024-07-26,Free,,,
21020,UIDJS791bd7d1808,25-34,Tier 1,2024-03-04,Premium,,,
21021,UIDJS791ea92f5da,25-34,Tier 1,2024-01-03,Free,,,
21022,UIDJS79236d2f19d,25-34,Tier 1,2024-08-16,VIP,,,
21023,UIDJS7925833813b,35-44,Tier 1,2024-03-11,Free,,2024-05-11,VIP
21024,UIDJS7925cd85686,18-24,Tier 3,2024-06-27,VIP,,,
21025,UIDJS792688b81d8,45+,Tier 1,2024-08-06,Premium,,,
21026,UIDJS79296075e0b,25-34,Tier 1,2024-05-05,Free,,2024-06-05,VIP
21027,UIDJS792a3a8bd7b,25-34,Tier 2,2024-06-25,VIP,,,
21028,UIDJS792a776053a,25-34,Tier 2,2024-11-23,VIP,,,
21029,UIDJS792b136573d,25-34,Tier 1,2024-11-05,Free,2024-11-30,,
21030,UIDJS792b7db1bec,25-34,Tier 1,2024-02-09,Premium,,,
21031,UIDJS792d59f5d70,25-34,Tier 2,2024-06-02,Premium,,,
21032,UIDJS792db81829b,18-24,Tier 2,2024-11-27,Free,,,
21033,UIDJS792ed71cff9,25-34,Tier 2,2024-04-01,Free,2024-06-15,,
21034,UIDJS792f529cb8b,25-34,Tier 2,2024-01-01,VIP,,,
21035,UIDJS79362659773,18-24,Tier 1,2024-03-09,VIP,,,
21036,UIDJS793698f16a3,45+,Tier 2,2024-09-14,VIP,,,
21037,UIDJS793713e1a36,25-34,Tier 1,2024-06-28,VIP,,,
21038,UIDJS79374dad3d6,25-34,Tier 1,2024-03-04,Premium,,,
21039,UIDJS793757b0596,35-44,Tier 1,2024-05-30,VIP,,2024-11-30,Free
21040,UIDJS7939e6c62cb,25-34,Tier 2,2024-02-11,Premium,,,
21041,UIDJS793b446a173,25-34,Tier 2,2024-10-21,VIP,,,
21042,UIDJS793c9bbe6a1,25-34,Tier 3,2024-10-03,Free,,,
21043,UIDJS793dc48ed2d,25-34,Tier 1,2024-09-09,VIP,,2024-12-09,Premium
21044,UIDJS794134e92d6,45+,Tier 1,2024-06-28,Premium,,,
21045,UIDJS7942816eaf7,25-34,Tier 1,2024-02-27,Premium,,,
21046,UIDJS79453596b06,18-24,Tier 1,2024-05-12,Free,2024-06-23,,
21047,UIDJS7946ad85327,25-34,Tier 3,2024-04-19,VIP,,,
21048,UIDJS7949947b0ae,25-34,Tier 1,2024-06-12,VIP,,2024-07-12,Free
21049,UIDJS794a2ab6347,25-34,Tier 2,2024-02-23,Free,2024-05-13,,
21050,UIDJS794d253078c,25-34,Tier 1,2024-08-19,Premium,,,
21051,UIDJS795315f33a9,45+,Tier 1,2024-03-30,Premium,,,
21052,UIDJS79537edfc57,45+,Tier 1,2024-09-16,Premium,,,
21053,UIDJS7953aca91c9,25-34,Tier 3,2024-06-01,Free,,,
21054,UIDJS79587252cc9,35-44,Tier 2,2024-01-30,VIP,,2024-03-30,Premium
21055,UIDJS7959ce7351a,25-34,Tier 1,2024-05-05,Premium,,,
21056,UIDJS795b11d5bb9,35-44,Tier 2,2024-04-23,VIP,,2024-06-23,Premium
21057,UIDJS795c36b3f86,35-44,Tier 2,2024-08-15,VIP,,,
21058,UIDJS795d31add05,25-34,Tier 2,2024-08-02,Free,,,
